Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-01,1701100
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-02,1332900
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-03,1954200
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-04,2350900
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-05,1419300
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-06,2120400
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-07,1732200
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-08,1312300
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-09,1344400
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-10,1300700
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-11,1071700
Consumer Non-Durables,Tootsie Roll Industries, Inc.,2013-12,1749100
Consumer Non-Durables,Treehouse Foods, Inc.,2013-01,4627900
Consumer Non-Durables,Treehouse Foods, Inc.,2013-02,4398900
Consumer Non-Durables,Treehouse Foods, Inc.,2013-03,3415800
Consumer Non-Durables,Treehouse Foods, Inc.,2013-04,3751800
Consumer Non-Durables,Treehouse Foods, Inc.,2013-05,3290600
Consumer Non-Durables,Treehouse Foods, Inc.,2013-06,2491400
Consumer Non-Durables,Treehouse Foods, Inc.,2013-07,2499300
Consumer Non-Durables,Treehouse Foods, Inc.,2013-08,3284700
Consumer Non-Durables,Treehouse Foods, Inc.,2013-09,4349200
Consumer Non-Durables,Treehouse Foods, Inc.,2013-10,3668100
Consumer Non-Durables,Treehouse Foods, Inc.,2013-11,3730300
Consumer Non-Durables,Treehouse Foods, Inc.,2013-12,3504200
Consumer Non-Durables,Tumi Holdings, Inc.,2013-01,9833600
Consumer Non-Durables,Tumi Holdings, Inc.,2013-02,6575700
Consumer Non-Durables,Tumi Holdings, Inc.,2013-03,16789600
Consumer Non-Durables,Tumi Holdings, Inc.,2013-04,11476600
Consumer Non-Durables,Tumi Holdings, Inc.,2013-05,9776600
Consumer Non-Durables,Tumi Holdings, Inc.,2013-06,9071200
Consumer Non-Durables,Tumi Holdings, Inc.,2013-07,6210700
Consumer Non-Durables,Tumi Holdings, Inc.,2013-08,15172700
Consumer Non-Durables,Tumi Holdings, Inc.,2013-09,14708200
Consumer Non-Durables,Tumi Holdings, Inc.,2013-10,14493800
Consumer Non-Durables,Tumi Holdings, Inc.,2013-11,11003700
Consumer Non-Durables,Tumi Holdings, Inc.,2013-12,6833800
Consumer Non-Durables,Tupperware Brands Corporation,2013-01,10793000
Consumer Non-Durables,Tupperware Brands Corporation,2013-02,10665000
Consumer Non-Durables,Tupperware Brands Corporation,2013-03,14199500
Consumer Non-Durables,Tupperware Brands Corporation,2013-04,11153500
Consumer Non-Durables,Tupperware Brands Corporation,2013-05,11872400
Consumer Non-Durables,Tupperware Brands Corporation,2013-06,9751900
Consumer Non-Durables,Tupperware Brands Corporation,2013-07,12434900
Consumer Non-Durables,Tupperware Brands Corporation,2013-08,8917400
Consumer Non-Durables,Tupperware Brands Corporation,2013-09,7331600
Consumer Non-Durables,Tupperware Brands Corporation,2013-10,10618800
Consumer Non-Durables,Tupperware Brands Corporation,2013-11,6480100
Consumer Non-Durables,Tupperware Brands Corporation,2013-12,7967500
Consumer Non-Durables,Tyson Foods, Inc.,2013-01,95274900
Consumer Non-Durables,Tyson Foods, Inc.,2013-02,117040500
Consumer Non-Durables,Tyson Foods, Inc.,2013-03,72384300
Consumer Non-Durables,Tyson Foods, Inc.,2013-04,82547200
Consumer Non-Durables,Tyson Foods, Inc.,2013-05,110632800
Consumer Non-Durables,Tyson Foods, Inc.,2013-06,67109200
Consumer Non-Durables,Tyson Foods, Inc.,2013-07,59719700
Consumer Non-Durables,Tyson Foods, Inc.,2013-08,120478600
Consumer Non-Durables,Tyson Foods, Inc.,2013-09,98126300
Consumer Non-Durables,Tyson Foods, Inc.,2013-10,95422700
Consumer Non-Durables,Tyson Foods, Inc.,2013-11,83248100
Consumer Non-Durables,Tyson Foods, Inc.,2013-12,71678400
Consumer Non-Durables,Under Armour, Inc.,2013-01,51783100
Consumer Non-Durables,Under Armour, Inc.,2013-02,26658900
Consumer Non-Durables,Under Armour, Inc.,2013-03,28222600
Consumer Non-Durables,Under Armour, Inc.,2013-04,37173200
Consumer Non-Durables,Under Armour, Inc.,2013-05,27782300
Consumer Non-Durables,Under Armour, Inc.,2013-06,27313700
Consumer Non-Durables,Under Armour, Inc.,2013-07,26845000
Consumer Non-Durables,Under Armour, Inc.,2013-08,25324300
Consumer Non-Durables,Under Armour, Inc.,2013-09,29273300
Consumer Non-Durables,Under Armour, Inc.,2013-10,33558000
Consumer Non-Durables,Under Armour, Inc.,2013-11,18563800
Consumer Non-Durables,Under Armour, Inc.,2013-12,17990900
Consumer Non-Durables,Unifi, Inc.,2013-01,754700
Consumer Non-Durables,Unifi, Inc.,2013-02,1212800
Consumer Non-Durables,Unifi, Inc.,2013-03,2329000
Consumer Non-Durables,Unifi, Inc.,2013-04,2178900
Consumer Non-Durables,Unifi, Inc.,2013-05,2233800
Consumer Non-Durables,Unifi, Inc.,2013-06,1601600
Consumer Non-Durables,Unifi, Inc.,2013-07,1339900
Consumer Non-Durables,Unifi, Inc.,2013-08,2065600
Consumer Non-Durables,Unifi, Inc.,2013-09,1373200
Consumer Non-Durables,Unifi, Inc.,2013-10,1195900
Consumer Non-Durables,Unifi, Inc.,2013-11,1457900
Consumer Non-Durables,Unifi, Inc.,2013-12,1406800
Consumer Non-Durables,V.F. Corporation,2013-01,21110800
Consumer Non-Durables,V.F. Corporation,2013-02,17451000
Consumer Non-Durables,V.F. Corporation,2013-03,12860300
Consumer Non-Durables,V.F. Corporation,2013-04,11946100
Consumer Non-Durables,V.F. Corporation,2013-05,10684500
Consumer Non-Durables,V.F. Corporation,2013-06,11166700
Consumer Non-Durables,V.F. Corporation,2013-07,10401100
Consumer Non-Durables,V.F. Corporation,2013-08,9838100
Consumer Non-Durables,V.F. Corporation,2013-09,10278400
Consumer Non-Durables,V.F. Corporation,2013-10,15174400
Consumer Non-Durables,V.F. Corporation,2013-11,10373500
Consumer Non-Durables,V.F. Corporation,2013-12,18533000
Consumer Non-Durables,Vector Group Ltd.,2013-01,12220500
Consumer Non-Durables,Vector Group Ltd.,2013-02,8115300
Consumer Non-Durables,Vector Group Ltd.,2013-03,9601200
Consumer Non-Durables,Vector Group Ltd.,2013-04,7825500
Consumer Non-Durables,Vector Group Ltd.,2013-05,6903700
Consumer Non-Durables,Vector Group Ltd.,2013-06,9103500
Consumer Non-Durables,Vector Group Ltd.,2013-07,7863100
Consumer Non-Durables,Vector Group Ltd.,2013-08,5364400
Consumer Non-Durables,Vector Group Ltd.,2013-09,7953000
Consumer Non-Durables,Vector Group Ltd.,2013-10,9415900
Consumer Non-Durables,Vector Group Ltd.,2013-11,7166300
Consumer Non-Durables,Vector Group Ltd.,2013-12,10315300
Consumer Non-Durables,Vina Concha Y Toro,2013-01,57300
Consumer Non-Durables,Vina Concha Y Toro,2013-02,128000
Consumer Non-Durables,Vina Concha Y Toro,2013-03,51200
Consumer Non-Durables,Vina Concha Y Toro,2013-04,87600
Consumer Non-Durables,Vina Concha Y Toro,2013-05,101700
Consumer Non-Durables,Vina Concha Y Toro,2013-06,130700
Consumer Non-Durables,Vina Concha Y Toro,2013-07,116000
Consumer Non-Durables,Vina Concha Y Toro,2013-08,161900
Consumer Non-Durables,Vina Concha Y Toro,2013-09,102900
Consumer Non-Durables,Vina Concha Y Toro,2013-10,88700
Consumer Non-Durables,Vina Concha Y Toro,2013-11,45400
Consumer Non-Durables,Vina Concha Y Toro,2013-12,122100
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-01,7333700
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-02,12277800
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-03,9523400
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-04,10617100
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-05,12518500
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-06,9135400
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-07,9084100
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-08,10725400
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-09,9066500
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-10,9780000
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-11,17155900
Consumer Non-Durables,Vitamin Shoppe, Inc,2013-12,7957900
Consumer Non-Durables,WESCO International, Inc.,2013-01,19500400
Consumer Non-Durables,WESCO International, Inc.,2013-02,11990500
Consumer Non-Durables,WESCO International, Inc.,2013-03,13210600
Consumer Non-Durables,WESCO International, Inc.,2013-04,18920900
Consumer Non-Durables,WESCO International, Inc.,2013-05,14953200
Consumer Non-Durables,WESCO International, Inc.,2013-06,8569600
Consumer Non-Durables,WESCO International, Inc.,2013-07,12915900
Consumer Non-Durables,WESCO International, Inc.,2013-08,12699000
Consumer Non-Durables,WESCO International, Inc.,2013-09,10757300
Consumer Non-Durables,WESCO International, Inc.,2013-10,15503200
Consumer Non-Durables,WESCO International, Inc.,2013-11,8642600
Consumer Non-Durables,WESCO International, Inc.,2013-12,7822900
Consumer Non-Durables,Whitewave Foods Company (The),2013-01,10163400
Consumer Non-Durables,Whitewave Foods Company (The),2013-02,9821700
Consumer Non-Durables,Whitewave Foods Company (The),2013-03,16512300
Consumer Non-Durables,Whitewave Foods Company (The),2013-04,8040300
Consumer Non-Durables,Whitewave Foods Company (The),2013-05,45446400
Consumer Non-Durables,Whitewave Foods Company (The),2013-06,52775400
Consumer Non-Durables,Whitewave Foods Company (The),2013-07,64066100
Consumer Non-Durables,Whitewave Foods Company (The),2013-08,27442000
Consumer Non-Durables,Whitewave Foods Company (The),2013-09,28718000
Consumer Non-Durables,Whitewave Foods Company (The),2013-10,28885900
Consumer Non-Durables,Whitewave Foods Company (The),2013-11,25887800
Consumer Non-Durables,Whitewave Foods Company (The),2013-12,29392600
Consumer Non-Durables,Winnebago Industries, Inc.,2013-01,6848800
Consumer Non-Durables,Winnebago Industries, Inc.,2013-02,5173200
Consumer Non-Durables,Winnebago Industries, Inc.,2013-03,6911800
Consumer Non-Durables,Winnebago Industries, Inc.,2013-04,8337700
Consumer Non-Durables,Winnebago Industries, Inc.,2013-05,5997600
Consumer Non-Durables,Winnebago Industries, Inc.,2013-06,5945200
Consumer Non-Durables,Winnebago Industries, Inc.,2013-07,7778600
Consumer Non-Durables,Winnebago Industries, Inc.,2013-08,5541500
Consumer Non-Durables,Winnebago Industries, Inc.,2013-09,4607100
Consumer Non-Durables,Winnebago Industries, Inc.,2013-10,8989800
Consumer Non-Durables,Winnebago Industries, Inc.,2013-11,5933700
Consumer Non-Durables,Winnebago Industries, Inc.,2013-12,9227500
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-01,13475800
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-02,10401500
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-03,8638700
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-04,10855300
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-05,7776400
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-06,6364200
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-07,11031100
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-08,7274400
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-09,8425700
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-10,14958100
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-11,13694000
Consumer Non-Durables,Wolverine World Wide, Inc.,2013-12,13942400
Consumer Non-Durables,Zuoan Fashion Limited,2013-01,476300
Consumer Non-Durables,Zuoan Fashion Limited,2013-02,155700
Consumer Non-Durables,Zuoan Fashion Limited,2013-03,97000
Consumer Non-Durables,Zuoan Fashion Limited,2013-04,120500
Consumer Non-Durables,Zuoan Fashion Limited,2013-05,168500
Consumer Non-Durables,Zuoan Fashion Limited,2013-06,170100
Consumer Non-Durables,Zuoan Fashion Limited,2013-07,194500
Consumer Non-Durables,Zuoan Fashion Limited,2013-08,1698800
Consumer Non-Durables,Zuoan Fashion Limited,2013-09,2288000
Consumer Non-Durables,Zuoan Fashion Limited,2013-10,4548800
Consumer Non-Durables,Zuoan Fashion Limited,2013-11,3224000
Consumer Non-Durables,Zuoan Fashion Limited,2013-12,3018900
Consumer Services,500.com Limited,2013-11,9429000
Consumer Services,500.com Limited,2013-12,9379500
Consumer Services,A.H. Belo Corporation,2013-01,951500
Consumer Services,A.H. Belo Corporation,2013-02,993700
Consumer Services,A.H. Belo Corporation,2013-03,756100
Consumer Services,A.H. Belo Corporation,2013-04,1035400
Consumer Services,A.H. Belo Corporation,2013-05,1129100
Consumer Services,A.H. Belo Corporation,2013-06,2500500
Consumer Services,A.H. Belo Corporation,2013-07,1826700
Consumer Services,A.H. Belo Corporation,2013-08,1307200
Consumer Services,A.H. Belo Corporation,2013-09,1122100
Consumer Services,A.H. Belo Corporation,2013-10,806200
Consumer Services,A.H. Belo Corporation,2013-11,1471200
Consumer Services,A.H. Belo Corporation,2013-12,1001600
Consumer Services,ADT Corporation,2013-01,43703300
Consumer Services,ADT Corporation,2013-02,38084100
Consumer Services,ADT Corporation,2013-03,30776600
Consumer Services,ADT Corporation,2013-04,81765500
Consumer Services,ADT Corporation,2013-05,69695200
Consumer Services,ADT Corporation,2013-06,75652800
Consumer Services,ADT Corporation,2013-07,61533100
Consumer Services,ADT Corporation,2013-08,49076200
Consumer Services,ADT Corporation,2013-09,52217200
Consumer Services,ADT Corporation,2013-10,60052600
Consumer Services,ADT Corporation,2013-11,70699600
Consumer Services,ADT Corporation,2013-12,59034200
Consumer Services,AMC Entertainment Holdings, Inc.,2013-12,20017600
Consumer Services,ANN INC.,2013-01,31798500
Consumer Services,ANN INC.,2013-02,35645500
Consumer Services,ANN INC.,2013-03,28149500
Consumer Services,ANN INC.,2013-04,21914200
Consumer Services,ANN INC.,2013-05,20269200
Consumer Services,ANN INC.,2013-06,28041000
Consumer Services,ANN INC.,2013-07,18140200
Consumer Services,ANN INC.,2013-08,26677600
Consumer Services,ANN INC.,2013-09,15975000
Consumer Services,ANN INC.,2013-10,24375800
Consumer Services,ANN INC.,2013-11,20845200
Consumer Services,ANN INC.,2013-12,17620500
Consumer Services,ARC Document Solutions, Inc.,2013-01,2559100
Consumer Services,ARC Document Solutions, Inc.,2013-02,2914100
Consumer Services,ARC Document Solutions, Inc.,2013-03,5393000
Consumer Services,ARC Document Solutions, Inc.,2013-04,5017900
Consumer Services,ARC Document Solutions, Inc.,2013-05,7097100
Consumer Services,ARC Document Solutions, Inc.,2013-06,5989200
Consumer Services,ARC Document Solutions, Inc.,2013-07,3709400
Consumer Services,ARC Document Solutions, Inc.,2013-08,3904500
Consumer Services,ARC Document Solutions, Inc.,2013-09,2591400
Consumer Services,ARC Document Solutions, Inc.,2013-10,6534400
Consumer Services,ARC Document Solutions, Inc.,2013-11,7490500
Consumer Services,ARC Document Solutions, Inc.,2013-12,7533500
Consumer Services,ARMOUR Residential REIT, Inc.,2013-01,92205900
Consumer Services,ARMOUR Residential REIT, Inc.,2013-02,274453200
Consumer Services,ARMOUR Residential REIT, Inc.,2013-03,179655200
Consumer Services,ARMOUR Residential REIT, Inc.,2013-04,110620300
Consumer Services,ARMOUR Residential REIT, Inc.,2013-05,206515800
Consumer Services,ARMOUR Residential REIT, Inc.,2013-06,180839200
Consumer Services,ARMOUR Residential REIT, Inc.,2013-07,128689000
Consumer Services,ARMOUR Residential REIT, Inc.,2013-08,126616500
Consumer Services,ARMOUR Residential REIT, Inc.,2013-09,119548900
Consumer Services,ARMOUR Residential REIT, Inc.,2013-10,103646500
Consumer Services,ARMOUR Residential REIT, Inc.,2013-11,78330000
Consumer Services,ARMOUR Residential REIT, Inc.,2013-12,143900100
Consumer Services,Abercrombie & Fitch Company,2013-01,39753600
Consumer Services,Abercrombie & Fitch Company,2013-02,53365300
Consumer Services,Abercrombie & Fitch Company,2013-03,35442300
Consumer Services,Abercrombie & Fitch Company,2013-04,36820900
Consumer Services,Abercrombie & Fitch Company,2013-05,48869100
Consumer Services,Abercrombie & Fitch Company,2013-06,32876500
Consumer Services,Abercrombie & Fitch Company,2013-07,30045600
Consumer Services,Abercrombie & Fitch Company,2013-08,66070400
Consumer Services,Abercrombie & Fitch Company,2013-09,51374000
Consumer Services,Abercrombie & Fitch Company,2013-10,68274200
Consumer Services,Abercrombie & Fitch Company,2013-11,82543800
Consumer Services,Abercrombie & Fitch Company,2013-12,66918000
Consumer Services,Acadia Realty Trust,2013-01,6668000
Consumer Services,Acadia Realty Trust,2013-02,6082800
Consumer Services,Acadia Realty Trust,2013-03,8079300
Consumer Services,Acadia Realty Trust,2013-04,6423800
Consumer Services,Acadia Realty Trust,2013-05,7905200
Consumer Services,Acadia Realty Trust,2013-06,11229400
Consumer Services,Acadia Realty Trust,2013-07,9032600
Consumer Services,Acadia Realty Trust,2013-08,6278900
Consumer Services,Acadia Realty Trust,2013-09,4869700
Consumer Services,Acadia Realty Trust,2013-10,5946700
Consumer Services,Acadia Realty Trust,2013-11,4029600
Consumer Services,Acadia Realty Trust,2013-12,5348400
Consumer Services,Acorn International, Inc.,2013-01,65200
Consumer Services,Acorn International, Inc.,2013-02,36200
Consumer Services,Acorn International, Inc.,2013-03,40000
Consumer Services,Acorn International, Inc.,2013-04,20300
Consumer Services,Acorn International, Inc.,2013-05,144500
Consumer Services,Acorn International, Inc.,2013-06,114700
Consumer Services,Acorn International, Inc.,2013-07,22000
Consumer Services,Acorn International, Inc.,2013-08,79300
Consumer Services,Acorn International, Inc.,2013-09,82300
Consumer Services,Acorn International, Inc.,2013-10,171500
Consumer Services,Acorn International, Inc.,2013-11,201800
Consumer Services,Acorn International, Inc.,2013-12,442300
Consumer Services,Advance Auto Parts Inc,2013-01,13745800
Consumer Services,Advance Auto Parts Inc,2013-02,22280800
Consumer Services,Advance Auto Parts Inc,2013-03,19102700
Consumer Services,Advance Auto Parts Inc,2013-04,20013100
Consumer Services,Advance Auto Parts Inc,2013-05,13259800
Consumer Services,Advance Auto Parts Inc,2013-06,12640800
Consumer Services,Advance Auto Parts Inc,2013-07,12107200
Consumer Services,Advance Auto Parts Inc,2013-08,16010800
Consumer Services,Advance Auto Parts Inc,2013-09,11779600
Consumer Services,Advance Auto Parts Inc,2013-10,24554800
Consumer Services,Advance Auto Parts Inc,2013-11,13038000
Consumer Services,Advance Auto Parts Inc,2013-12,18665000
Consumer Services,Aecom Technology Corporation,2013-01,14584300
Consumer Services,Aecom Technology Corporation,2013-02,27571000
Consumer Services,Aecom Technology Corporation,2013-03,16138500
Consumer Services,Aecom Technology Corporation,2013-04,18310800
Consumer Services,Aecom Technology Corporation,2013-05,14139300
Consumer Services,Aecom Technology Corporation,2013-06,14042000
Consumer Services,Aecom Technology Corporation,2013-07,12359900
Consumer Services,Aecom Technology Corporation,2013-08,17503400
Consumer Services,Aecom Technology Corporation,2013-09,13664600
Consumer Services,Aecom Technology Corporation,2013-10,14125300
Consumer Services,Aecom Technology Corporation,2013-11,12756700
Consumer Services,Aecom Technology Corporation,2013-12,11951300
Consumer Services,Aeropostale Inc,2013-01,70580000
Consumer Services,Aeropostale Inc,2013-02,33512700
Consumer Services,Aeropostale Inc,2013-03,48688500
Consumer Services,Aeropostale Inc,2013-04,45162400
Consumer Services,Aeropostale Inc,2013-05,57722800
Consumer Services,Aeropostale Inc,2013-06,36296900
Consumer Services,Aeropostale Inc,2013-07,27623200
Consumer Services,Aeropostale Inc,2013-08,108769300
Consumer Services,Aeropostale Inc,2013-09,97837100
Consumer Services,Aeropostale Inc,2013-10,44125300
Consumer Services,Aeropostale Inc,2013-11,64587000
Consumer Services,Aeropostale Inc,2013-12,58109600
Consumer Services,Agree Realty Corporation,2013-01,1710600
Consumer Services,Agree Realty Corporation,2013-02,1047200
Consumer Services,Agree Realty Corporation,2013-03,1839700
Consumer Services,Agree Realty Corporation,2013-04,1619900
Consumer Services,Agree Realty Corporation,2013-05,3335600
Consumer Services,Agree Realty Corporation,2013-06,1837200
Consumer Services,Agree Realty Corporation,2013-07,3981300
Consumer Services,Agree Realty Corporation,2013-08,1776500
Consumer Services,Agree Realty Corporation,2013-09,1213400
Consumer Services,Agree Realty Corporation,2013-10,1230600
Consumer Services,Agree Realty Corporation,2013-11,3905500
Consumer Services,Agree Realty Corporation,2013-12,2646100
Consumer Services,Alexander&#39;s, Inc.,2013-01,66800
Consumer Services,Alexander&#39;s, Inc.,2013-02,57100
Consumer Services,Alexander&#39;s, Inc.,2013-03,51200
Consumer Services,Alexander&#39;s, Inc.,2013-04,108900
Consumer Services,Alexander&#39;s, Inc.,2013-05,103800
Consumer Services,Alexander&#39;s, Inc.,2013-06,126800
Consumer Services,Alexander&#39;s, Inc.,2013-07,88400
Consumer Services,Alexander&#39;s, Inc.,2013-08,79800
Consumer Services,Alexander&#39;s, Inc.,2013-09,192600
Consumer Services,Alexander&#39;s, Inc.,2013-10,94900
Consumer Services,Alexander&#39;s, Inc.,2013-11,44400
Consumer Services,Alexander&#39;s, Inc.,2013-12,103700
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-01,9424400
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-02,9320100
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-03,7267700
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-04,10494000
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-05,21994300
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-06,12028900
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-07,8504900
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-08,8812800
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-09,10230900
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-10,11182900
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-11,6172300
Consumer Services,Alexandria Real Estate Equities, Inc.,2013-12,9865700
Consumer Services,Allegion plc,2013-12,42662900
Consumer Services,Alliance One International, Inc.,2013-01,4358800
Consumer Services,Alliance One International, Inc.,2013-02,4882000
Consumer Services,Alliance One International, Inc.,2013-03,4880500
Consumer Services,Alliance One International, Inc.,2013-04,5094600
Consumer Services,Alliance One International, Inc.,2013-05,4559700
Consumer Services,Alliance One International, Inc.,2013-06,5709100
Consumer Services,Alliance One International, Inc.,2013-07,9085000
Consumer Services,Alliance One International, Inc.,2013-08,11441000
Consumer Services,Alliance One International, Inc.,2013-09,6415000
Consumer Services,Alliance One International, Inc.,2013-10,9186400
Consumer Services,Alliance One International, Inc.,2013-11,5021900
Consumer Services,Alliance One International, Inc.,2013-12,5025600
Consumer Services,Alon Blue Square Israel Ltd.,2013-01,317000
Consumer Services,Alon Blue Square Israel Ltd.,2013-02,364400
Consumer Services,Alon Blue Square Israel Ltd.,2013-03,176800
Consumer Services,Alon Blue Square Israel Ltd.,2013-04,441700
Consumer Services,Alon Blue Square Israel Ltd.,2013-05,361500
Consumer Services,Alon Blue Square Israel Ltd.,2013-06,299200
Consumer Services,Alon Blue Square Israel Ltd.,2013-07,252800
Consumer Services,Alon Blue Square Israel Ltd.,2013-08,356400
Consumer Services,Alon Blue Square Israel Ltd.,2013-09,130600
Consumer Services,Alon Blue Square Israel Ltd.,2013-10,160900
Consumer Services,Alon Blue Square Israel Ltd.,2013-11,200000
Consumer Services,Alon Blue Square Israel Ltd.,2013-12,154300
Consumer Services,AmREIT, Inc.,2013-01,229000
Consumer Services,AmREIT, Inc.,2013-02,284400
Consumer Services,AmREIT, Inc.,2013-03,353500
Consumer Services,AmREIT, Inc.,2013-04,436000
Consumer Services,AmREIT, Inc.,2013-05,4289900
Consumer Services,AmREIT, Inc.,2013-06,3993800
Consumer Services,AmREIT, Inc.,2013-07,4022900
Consumer Services,AmREIT, Inc.,2013-08,1899800
Consumer Services,AmREIT, Inc.,2013-09,1834700
Consumer Services,AmREIT, Inc.,2013-10,1332400
Consumer Services,AmREIT, Inc.,2013-11,1044700
Consumer Services,AmREIT, Inc.,2013-12,1232700
Consumer Services,AmeriGas Partners, L.P.,2013-01,4105800
Consumer Services,AmeriGas Partners, L.P.,2013-02,2586700
Consumer Services,AmeriGas Partners, L.P.,2013-03,1974000
Consumer Services,AmeriGas Partners, L.P.,2013-04,2463500
Consumer Services,AmeriGas Partners, L.P.,2013-05,2397800
Consumer Services,AmeriGas Partners, L.P.,2013-06,2172800
Consumer Services,AmeriGas Partners, L.P.,2013-07,11064400
Consumer Services,AmeriGas Partners, L.P.,2013-08,5305500
Consumer Services,AmeriGas Partners, L.P.,2013-09,3234100
Consumer Services,AmeriGas Partners, L.P.,2013-10,2931300
Consumer Services,AmeriGas Partners, L.P.,2013-11,2980600
Consumer Services,AmeriGas Partners, L.P.,2013-12,3411700
Consumer Services,American Assets Trust, Inc.,2013-01,3762600
Consumer Services,American Assets Trust, Inc.,2013-02,2863400
Consumer Services,American Assets Trust, Inc.,2013-03,3241700
Consumer Services,American Assets Trust, Inc.,2013-04,3803300
Consumer Services,American Assets Trust, Inc.,2013-05,4514500
Consumer Services,American Assets Trust, Inc.,2013-06,3670800
Consumer Services,American Assets Trust, Inc.,2013-07,3094400
Consumer Services,American Assets Trust, Inc.,2013-08,4367600
Consumer Services,American Assets Trust, Inc.,2013-09,2500600
Consumer Services,American Assets Trust, Inc.,2013-10,10715700
Consumer Services,American Assets Trust, Inc.,2013-11,2956100
Consumer Services,American Assets Trust, Inc.,2013-12,3766800
Consumer Services,American Campus Communities Inc,2013-01,10538600
Consumer Services,American Campus Communities Inc,2013-02,12499000
Consumer Services,American Campus Communities Inc,2013-03,14100600
Consumer Services,American Campus Communities Inc,2013-04,23292200
Consumer Services,American Campus Communities Inc,2013-05,13705100
Consumer Services,American Campus Communities Inc,2013-06,19935300
Consumer Services,American Campus Communities Inc,2013-07,15945000
Consumer Services,American Campus Communities Inc,2013-08,16895600
Consumer Services,American Campus Communities Inc,2013-09,16914400
Consumer Services,American Campus Communities Inc,2013-10,25002900
Consumer Services,American Campus Communities Inc,2013-11,13323800
Consumer Services,American Campus Communities Inc,2013-12,16621000
Consumer Services,American Eagle Outfitters, Inc.,2013-01,83647800
Consumer Services,American Eagle Outfitters, Inc.,2013-02,53225200
Consumer Services,American Eagle Outfitters, Inc.,2013-03,101763000
Consumer Services,American Eagle Outfitters, Inc.,2013-04,57053500
Consumer Services,American Eagle Outfitters, Inc.,2013-05,76423700
Consumer Services,American Eagle Outfitters, Inc.,2013-06,52657900
Consumer Services,American Eagle Outfitters, Inc.,2013-07,40003700
Consumer Services,American Eagle Outfitters, Inc.,2013-08,112562400
Consumer Services,American Eagle Outfitters, Inc.,2013-09,88505700
Consumer Services,American Eagle Outfitters, Inc.,2013-10,91515600
Consumer Services,American Eagle Outfitters, Inc.,2013-11,86639100
Consumer Services,American Eagle Outfitters, Inc.,2013-12,100033300
Consumer Services,American Homes 4 Rent,2013-08,35301000
Consumer Services,American Homes 4 Rent,2013-09,18058900
Consumer Services,American Homes 4 Rent,2013-10,22789400
Consumer Services,American Homes 4 Rent,2013-11,34860000
Consumer Services,American Homes 4 Rent,2013-12,13866700
Consumer Services,American Residential Properties, Inc.,2013-05,10363100
Consumer Services,American Residential Properties, Inc.,2013-06,7616500
Consumer Services,American Residential Properties, Inc.,2013-07,4862000
Consumer Services,American Residential Properties, Inc.,2013-08,2390300
Consumer Services,American Residential Properties, Inc.,2013-09,2513000
Consumer Services,American Residential Properties, Inc.,2013-10,3097000
Consumer Services,American Residential Properties, Inc.,2013-11,11864700
Consumer Services,American Residential Properties, Inc.,2013-12,5631300
